Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSPMRG00000020034,U6,ENSG00000200388,RNU6-618P
ENSPMRG00000020034,U6,ENSG00000207081,RNU6-616P
ENSPMRG00000020035,GPRIN3,ENSG00000185477,GPRIN3
ENSPMRG00000020036,,,
ENSPMRG00000020037,THUMPD1,ENSG00000066654,THUMPD1
ENSPMRG00000020038,,,
ENSPMRG00000020039,TJP3,ENSG00000105289,TJP3
ENSPMRG00000020040,,,
ENSPMRG00000020041,,ENSG00000103550,KNOP1
ENSPMRG00000020042,,ENSG00000125816,NKX2-4
ENSPMRG00000020043,POLDIP3,ENSG00000100227,POLDIP3
ENSPMRG00000020044,,ENSG00000254858,MPV17L2
ENSPMRG00000020045,LSM14A,ENSG00000257103,LSM14A
ENSPMRG00000020046,,ENSG00000183549,ACSM5
ENSPMRG00000020047,,,
ENSPMRG00000020048,RNF214,ENSG00000167257,RNF214
ENSPMRG00000020049,FAM13A,ENSG00000138640,FAM13A
ENSPMRG00000020050,NKX2-2,ENSG00000125820,NKX2-2
ENSPMRG00000020051,HTATIP2,ENSG00000109854,HTATIP2
ENSPMRG00000020052,IQCK,ENSG00000174628,IQCK
ENSPMRG00000020053,U1,ENSG00000212550,RNU1-78P
ENSPMRG00000020053,U1,ENSG00000212424,RNU1-119P
ENSPMRG00000020054,CCDC122,ENSG00000151773,CCDC122
ENSPMRG00000020055,SMARCC2,ENSG00000139613,SMARCC2
ENSPMRG00000020056,,,
ENSPMRG00000020057,PAX1,ENSG00000125813,PAX1
ENSPMRG00000020058,ACSM3,ENSG00000005187,ACSM3
ENSPMRG00000020059,,,
ENSPMRG00000020060,PDCD2L,ENSG00000126249,PDCD2L
ENSPMRG00000020061,,,
ENSPMRG00000020062,LACC1,ENSG00000179630,LACC1
ENSPMRG00000020063,ATP6V1C1,ENSG00000155097,ATP6V1C1
ENSPMRG00000020064,,,
ENSPMRG00000020065,FOXA2,ENSG00000125798,FOXA2
ENSPMRG00000020066,,,
ENSPMRG00000020067,,ENSG00000132963,POMP
ENSPMRG00000020068,,,
ENSPMRG00000020069,,,
ENSPMRG00000020070,,,
ENSPMRG00000020071,TENM1,ENSG00000009694,TENM1
ENSPMRG00000020072,CCR10,ENSG00000184451,CCR10
ENSPMRG00000020073,,,
ENSPMRG00000020074,,,
ENSPMRG00000020075,ERI2,ENSG00000196678,ERI2
ENSPMRG00000020076,,,
ENSPMRG00000020077,,ENSG00000162621,LRRC53
ENSPMRG00000020078,,ENSG00000160345,PIERCE1
ENSPMRG00000020079,UBA2,ENSG00000126261,UBA2
ENSPMRG00000020080,WIPF3,ENSG00000122574,WIPF3
ENSPMRG00000020081,CNTNAP1,ENSG00000108797,CNTNAP1
ENSPMRG00000020082,,,
ENSPMRG00000020083,,,
ENSPMRG00000020084,REXO5,ENSG00000005189,REXO5
ENSPMRG00000020085,,,
ENSPMRG00000020086,BACE1,ENSG00000186318,BACE1
ENSPMRG00000020087,APBA3,ENSG00000011132,APBA3
ENSPMRG00000020088,,ENSG00000165028,NIPSNAP3B
ENSPMRG00000020088,,ENSG00000136783,NIPSNAP3A
ENSPMRG00000020089,,,
ENSPMRG00000020090,SCRN1,ENSG00000136193,SCRN1
ENSPMRG00000020091,,,
ENSPMRG00000020092,WTIP,ENSG00000142279,WTIP
ENSPMRG00000020093,DCUN1D3,ENSG00000188215,DCUN1D3
ENSPMRG00000020094,,ENSG00000165028,NIPSNAP3B
ENSPMRG00000020094,,ENSG00000136783,NIPSNAP3A
ENSPMRG00000020095,,ENSG00000237541,HLA-DQA2
ENSPMRG00000020095,,ENSG00000196735,HLA-DQA1
ENSPMRG00000020096,FKBP14,ENSG00000106080,FKBP14
ENSPMRG00000020097,CST3,ENSG00000101439,CST3
ENSPMRG00000020098,ANK1,ENSG00000029534,ANK1
ENSPMRG00000020099,LYRM1,ENSG00000102897,LYRM1
ENSPMRG00000020100,U6,,
ENSPMRG00000020101,,ENSG00000172375,C2CD2L
ENSPMRG00000020102,,,
ENSPMRG00000020103,PLEKHA8,ENSG00000106086,PLEKHA8
ENSPMRG00000020104,CCT5,ENSG00000150753,CCT5
ENSPMRG00000020105,,,
ENSPMRG00000020106,RRP7A,ENSG00000189306,RRP7A
ENSPMRG00000020107,GPI,ENSG00000105220,GPI
ENSPMRG00000020108,,,
ENSPMRG00000020109,,,
ENSPMRG00000020110,DPAGT1,ENSG00000172269,DPAGT1
ENSPMRG00000020111,COLQ,ENSG00000206561,COLQ
ENSPMRG00000020112,HERC3,ENSG00000138641,HERC3
ENSPMRG00000020113,,ENSG00000005801,ZNF195
ENSPMRG00000020113,,ENSG00000175322,ZNF519
ENSPMRG00000020113,,ENSG00000197013,ZNF429
ENSPMRG00000020114,HDX,ENSG00000165259,HDX
ENSPMRG00000020115,ATPSCKMT,ENSG00000150756,ATPSCKMT
ENSPMRG00000020116,EZH1,ENSG00000108799,EZH1
ENSPMRG00000020117,GARRE1,ENSG00000166398,GARRE1
ENSPMRG00000020118,,,
ENSPMRG00000020119,,,
ENSPMRG00000020120,UBA52,ENSG00000221983,UBA52
ENSPMRG00000020121,,,
ENSPMRG00000020122,,,
ENSPMRG00000020123,,ENSG00000256269,HMBS
ENSPMRG00000020124,SS18L2,ENSG00000008324,SS18L2
ENSPMRG00000020125,SERHL2,ENSG00000183569,SERHL2
ENSPMRG00000020126,FSTL3,ENSG00000070404,FSTL3
ENSPMRG00000020127,,ENSG00000092841,MYL6
ENSPMRG00000020127,,ENSG00000196465,MYL6B
ENSPMRG00000020128,,,
ENSPMRG00000020129,HACL1,ENSG00000131373,HACL1
ENSPMRG00000020130,,,
ENSPMRG00000020131,,,
ENSPMRG00000020132,,,
ENSPMRG00000020133,,,
ENSPMRG00000020134,,,
ENSPMRG00000020135,,,
ENSPMRG00000020136,,ENSG00000153774,CFDP1
ENSPMRG00000020137,,,
ENSPMRG00000020138,,,
ENSPMRG00000020139,,,
ENSPMRG00000020140,,,
ENSPMRG00000020141,,,
ENSPMRG00000020142,,,
ENSPMRG00000020143,VPS11,ENSG00000160695,VPS11
ENSPMRG00000020144,,,
ENSPMRG00000020145,PRSS57,ENSG00000185198,PRSS57
ENSPMRG00000020146,SEMA5A,ENSG00000112902,SEMA5A
ENSPMRG00000020147,TCF20,ENSG00000100207,TCF20
ENSPMRG00000020148,,,
ENSPMRG00000020149,,,
ENSPMRG00000020150,ESYT1,ENSG00000139641,ESYT1
ENSPMRG00000020151,,ENSG00000100197,CYP2D6
ENSPMRG00000020152,,,
ENSPMRG00000020153,,,
ENSPMRG00000020154,U6,,
ENSPMRG00000020155,,,
ENSPMRG00000020156,,ENSG00000153485,LYSET
ENSPMRG00000020157,LHFPL4,ENSG00000156959,LHFPL4
ENSPMRG00000020158,,ENSG00000189181,OR14I1
ENSPMRG00000020158,,ENSG00000204695,OR14J1
ENSPMRG00000020158,,ENSG00000241128,OR14A2
ENSPMRG00000020158,,ENSG00000196772,OR14A16
ENSPMRG00000020158,,ENSG00000153230,OR14K1
ENSPMRG00000020158,,ENSG00000198452,OR14L1
ENSPMRG00000020159,,,
ENSPMRG00000020160,,,
ENSPMRG00000020161,,,
ENSPMRG00000020162,,ENSG00000146054,TRIM7
ENSPMRG00000020163,,ENSG00000100197,CYP2D6
ENSPMRG00000020164,,,
ENSPMRG00000020165,SETD5,ENSG00000168137,SETD5
ENSPMRG00000020166,,,
ENSPMRG00000020167,BTD,ENSG00000169814,BTD
ENSPMRG00000020168,,,
ENSPMRG00000020169,,,
ENSPMRG00000020170,,,
ENSPMRG00000020171,,ENSG00000173302,GPR148
ENSPMRG00000020172,NTRK1,ENSG00000198400,NTRK1
ENSPMRG00000020173,APOOL,ENSG00000155008,APOOL
ENSPMRG00000020174,,,
ENSPMRG00000020175,MTRR,ENSG00000124275,MTRR
ENSPMRG00000020176,KATNB1,ENSG00000140854,KATNB1
ENSPMRG00000020177,,,
ENSPMRG00000020178,,,
ENSPMRG00000020179,ANKRD28,ENSG00000206560,ANKRD28
ENSPMRG00000020180,,ENSG00000100197,CYP2D6
ENSPMRG00000020181,,,
ENSPMRG00000020182,FASTKD3,ENSG00000124279,FASTKD3
ENSPMRG00000020183,PIP5K1C,ENSG00000186111,PIP5K1C
ENSPMRG00000020184,INPP1,ENSG00000151689,INPP1
ENSPMRG00000020185,,,
ENSPMRG00000020186,CFAP90,ENSG00000215217,CFAP90
ENSPMRG00000020187,,ENSG00000131477,RAMP2
ENSPMRG00000020188,INSRR,ENSG00000027644,INSRR
ENSPMRG00000020189,,,
ENSPMRG00000020190,,,
ENSPMRG00000020191,,ENSG00000027001,MIPEP
ENSPMRG00000020192,AZIN1,ENSG00000155096,AZIN1
ENSPMRG00000020193,,,
ENSPMRG00000020194,,,
ENSPMRG00000020195,PRKAG1,ENSG00000181929,PRKAG1
ENSPMRG00000020196,,ENSG00000184788,SATL1
ENSPMRG00000020197,KLF10,ENSG00000155090,KLF10
ENSPMRG00000020198,,,
ENSPMRG00000020199,LMTK3,ENSG00000142235,LMTK3
ENSPMRG00000020200,PYURF,ENSG00000145337,PYURF
ENSPMRG00000020201,CYSLTR1,ENSG00000173198,CYSLTR1
ENSPMRG00000020202,PRCC,ENSG00000143294,PRCC
ENSPMRG00000020203,ODF1,ENSG00000155087,ODF1
ENSPMRG00000020204,LPAR4,ENSG00000147145,LPAR4
ENSPMRG00000020205,,,
ENSPMRG00000020206,HERC5,ENSG00000138646,HERC5
ENSPMRG00000020207,,ENSG00000021488,SLC7A9
ENSPMRG00000020208,HYOU1,ENSG00000149428,HYOU1
ENSPMRG00000020209,,,
ENSPMRG00000020210,HDGF,ENSG00000143321,HDGF
ENSPMRG00000020211,,,
ENSPMRG00000020212,,,
ENSPMRG00000020213,VPS25,ENSG00000131475,VPS25
ENSPMRG00000020214,,,
ENSPMRG00000020215,,,
ENSPMRG00000020216,,,
ENSPMRG00000020217,NDUFA6,ENSG00000184983,NDUFA6
ENSPMRG00000020218,U2,ENSG00000222581,RNU2-47P
ENSPMRG00000020219,WNT1,ENSG00000125084,WNT1
ENSPMRG00000020220,,ENSG00000126562,WNK4
ENSPMRG00000020221,,,
ENSPMRG00000020222,SMDT1,ENSG00000183172,SMDT1
ENSPMRG00000020223,RPS9,ENSG00000170889,RPS9
ENSPMRG00000020224,PHETA2,ENSG00000177096,PHETA2
ENSPMRG00000020225,CRABP2,ENSG00000143320,CRABP2
ENSPMRG00000020226,SLC37A4,ENSG00000137700,SLC37A4
ENSPMRG00000020227,,,
ENSPMRG00000020228,,,
ENSPMRG00000020229,ZNF711,ENSG00000147180,ZNF711
ENSPMRG00000020230,,,
ENSPMRG00000020231,NAGA,ENSG00000198951,NAGA
ENSPMRG00000020232,,ENSG00000143319,ISG20L2
ENSPMRG00000020233,WNT10B,ENSG00000169884,WNT10B
ENSPMRG00000020234,CACNG7,ENSG00000105605,CACNG7
ENSPMRG00000020235,,,
ENSPMRG00000020236,CEP89,ENSG00000121289,CEP89
ENSPMRG00000020237,WBP2NL,ENSG00000183066,WBP2NL
ENSPMRG00000020238,KIRREL1,ENSG00000183853,KIRREL1
ENSPMRG00000020239,ARF3,ENSG00000134287,ARF3
ENSPMRG00000020240,CACNG8,ENSG00000142408,CACNG8
ENSPMRG00000020241,POF1B,ENSG00000124429,POF1B
ENSPMRG00000020242,,ENSG00000138642,HERC6
ENSPMRG00000020243,SEPTIN3,ENSG00000100167,SEPTIN3
ENSPMRG00000020244,GALNT15,ENSG00000131386,GALNT15
ENSPMRG00000020245,,,
ENSPMRG00000020246,CACNG6,ENSG00000130433,CACNG6
ENSPMRG00000020247,FKBP11,ENSG00000134285,FKBP11
ENSPMRG00000020248,KCNJ10,ENSG00000177807,KCNJ10
ENSPMRG00000020249,,,
ENSPMRG00000020250,TRAPPC4,ENSG00000196655,TRAPPC4
ENSPMRG00000020251,,,
ENSPMRG00000020252,,ENSG00000205704,SMIM45
ENSPMRG00000020253,KCNJ9,ENSG00000162728,KCNJ9
ENSPMRG00000020254,FAAP24,ENSG00000131944,FAAP24
ENSPMRG00000020255,PPM1K,ENSG00000163644,PPM1K
ENSPMRG00000020256,DPH3,ENSG00000154813,DPH3
ENSPMRG00000020257,,,
ENSPMRG00000020258,,,
ENSPMRG00000020259,RHPN2,ENSG00000131941,RHPN2
ENSPMRG00000020260,ADCY2,ENSG00000078295,ADCY2
ENSPMRG00000020261,CCDC65,ENSG00000139537,CCDC65
ENSPMRG00000020262,CENPM,ENSG00000100162,CENPM
ENSPMRG00000020263,IGSF8,ENSG00000162729,IGSF8
ENSPMRG00000020264,OXNAD1,ENSG00000154814,OXNAD1
ENSPMRG00000020265,,ENSG00000188419,CHM
ENSPMRG00000020265,,ENSG00000203668,CHML
ENSPMRG00000020266,,ENSG00000118777,ABCG2
ENSPMRG00000020267,,,
ENSPMRG00000020268,,,
ENSPMRG00000020269,GPATCH1,ENSG00000076650,GPATCH1
ENSPMRG00000020270,RND1,ENSG00000172602,RND1
ENSPMRG00000020271,,,
ENSPMRG00000020272,,,
ENSPMRG00000020273,,,
ENSPMRG00000020274,RFTN1,ENSG00000131378,RFTN1
ENSPMRG00000020275,ATP1A2,ENSG00000018625,ATP1A2
ENSPMRG00000020276,,,
ENSPMRG00000020277,,,
ENSPMRG00000020278,CENATAC,ENSG00000186166,CENATAC
ENSPMRG00000020279,,,
ENSPMRG00000020280,PLXNB1,ENSG00000164050,PLXNB1
ENSPMRG00000020281,DDX23,ENSG00000174243,DDX23
ENSPMRG00000020282,,ENSG00000234965,SHISA8
ENSPMRG00000020283,NOS2,ENSG00000007171,NOS2
ENSPMRG00000020284,LRP3,ENSG00000130881,LRP3
ENSPMRG00000020285,MRPL54,ENSG00000183617,MRPL54
ENSPMRG00000020286,UBR5,ENSG00000104517,UBR5
ENSPMRG00000020287,CRTC1,ENSG00000105662,CRTC1
ENSPMRG00000020288,,ENSG00000118777,ABCG2
ENSPMRG00000020289,,ENSG00000187191,DAZ3
ENSPMRG00000020289,,ENSG00000092345,DAZL
ENSPMRG00000020289,,ENSG00000205944,DAZ2
ENSPMRG00000020289,,ENSG00000205916,DAZ4
ENSPMRG00000020289,,ENSG00000188120,DAZ1
ENSPMRG00000020290,,,
ENSPMRG00000020291,,,
ENSPMRG00000020292,SREBF2,ENSG00000198911,SREBF2
ENSPMRG00000020293,BCL9L,ENSG00000186174,BCL9L
ENSPMRG00000020294,,,
ENSPMRG00000020295,CRLF1,ENSG00000006016,CRLF1
ENSPMRG00000020296,,,
ENSPMRG00000020297,,,
ENSPMRG00000020298,CASQ1,ENSG00000143318,CASQ1
ENSPMRG00000020299,PLCL2,ENSG00000154822,PLCL2
ENSPMRG00000020300,,ENSG00000153774,CFDP1
ENSPMRG00000020301,CCDC134,ENSG00000100147,CCDC134
ENSPMRG00000020302,,ENSG00000105696,TMEM59L
ENSPMRG00000020303,,ENSG00000183807,FAM162B
ENSPMRG00000020304,,,
ENSPMRG00000020305,,,
ENSPMRG00000020306,PEA15,ENSG00000162734,PEA15
ENSPMRG00000020307,,,
ENSPMRG00000020308,DACH2,ENSG00000126733,DACH2
ENSPMRG00000020309,,ENSG00000132716,DCAF8
ENSPMRG00000020309,,ENSG00000226372,DCAF8L1
ENSPMRG00000020309,,ENSG00000189186,DCAF8L2
ENSPMRG00000020310,SCAMP4,ENSG00000227500,SCAMP4
ENSPMRG00000020311,MEI1,ENSG00000167077,MEI1
ENSPMRG00000020312,,,
ENSPMRG00000020313,SLC7A10,ENSG00000130876,SLC7A10
ENSPMRG00000020314,TBC1D5,ENSG00000131374,TBC1D5
ENSPMRG00000020315,,,
ENSPMRG00000020316,,,
ENSPMRG00000020317,PEX19,ENSG00000162735,PEX19
ENSPMRG00000020318,,ENSG00000159840,ZYX
ENSPMRG00000020319,PKD2,ENSG00000118762,PKD2
ENSPMRG00000020320,,ENSG00000146054,TRIM7
ENSPMRG00000020321,ARID3A,ENSG00000116017,ARID3A
ENSPMRG00000020322,,,
ENSPMRG00000020323,,,
ENSPMRG00000020324,SNU13,ENSG00000100138,SNU13
ENSPMRG00000020325,KLHL26,ENSG00000167487,KLHL26
ENSPMRG00000020326,CXCR5,ENSG00000160683,CXCR5
ENSPMRG00000020327,,,
ENSPMRG00000020328,,,
ENSPMRG00000020329,,,
ENSPMRG00000020330,XRCC6,ENSG00000196419,XRCC6
ENSPMRG00000020331,,,
ENSPMRG00000020332,,,
ENSPMRG00000020333,U6,,
ENSPMRG00000020334,DDX6,ENSG00000110367,DDX6
ENSPMRG00000020335,CACNB3,ENSG00000167535,CACNB3
ENSPMRG00000020336,PRKCG,ENSG00000126583,PRKCG
ENSPMRG00000020337,,,
ENSPMRG00000020338,RNF126,ENSG00000070423,RNF126
ENSPMRG00000020339,,ENSG00000118785,SPP1
ENSPMRG00000020340,,ENSG00000177143,CETN1
ENSPMRG00000020341,CSNK1G2,ENSG00000133275,CSNK1G2
ENSPMRG00000020342,ARHGEF11,ENSG00000132694,ARHGEF11
ENSPMRG00000020343,DESI1,ENSG00000100418,DESI1
ENSPMRG00000020344,,,
ENSPMRG00000020345,TREH,ENSG00000118094,TREH
ENSPMRG00000020346,,,
ENSPMRG00000020347,,,
ENSPMRG00000020348,,,
ENSPMRG00000020349,IBSP,ENSG00000029559,IBSP
ENSPMRG00000020350,NSDHL,ENSG00000147383,NSDHL
ENSPMRG00000020351,,ENSG00000234469,CLDN34
ENSPMRG00000020352,,,
ENSPMRG00000020353,PMM1,ENSG00000100417,PMM1
ENSPMRG00000020354,,,
ENSPMRG00000020355,,,
ENSPMRG00000020356,,ENSG00000152592,DMP1
ENSPMRG00000020357,BTBD2,ENSG00000133243,BTBD2
ENSPMRG00000020358,,ENSG00000147394,ZNF185
ENSPMRG00000020359,,ENSG00000204287,HLA-DRA
ENSPMRG00000020360,FGF22,ENSG00000070388,FGF22
ENSPMRG00000020361,,,
ENSPMRG00000020362,CSDC2,ENSG00000172346,CSDC2
ENSPMRG00000020363,,,
ENSPMRG00000020364,,,
ENSPMRG00000020365,,ENSG00000099817,POLR2E
ENSPMRG00000020366,,,
ENSPMRG00000020367,,,
ENSPMRG00000020368,MKNK2,ENSG00000099875,MKNK2
ENSPMRG00000020369,,,
ENSPMRG00000020370,,,
ENSPMRG00000020371,,,
ENSPMRG00000020372,,,
ENSPMRG00000020373,,,
ENSPMRG00000020374,NUDT9,ENSG00000170502,NUDT9
ENSPMRG00000020375,MOB3A,ENSG00000172081,MOB3A
ENSPMRG00000020376,,,
ENSPMRG00000020377,,,
ENSPMRG00000020378,,,
ENSPMRG00000020379,,,
ENSPMRG00000020380,IZUMO4,ENSG00000099840,IZUMO4
ENSPMRG00000020381,,,
ENSPMRG00000020382,,,
ENSPMRG00000020383,KCNH8,ENSG00000183960,KCNH8
ENSPMRG00000020384,VAMP7,ENSG00000124333,VAMP7
ENSPMRG00000020385,,,
ENSPMRG00000020386,,,
ENSPMRG00000020387,,,
ENSPMRG00000020388,AP3D1,ENSG00000065000,AP3D1
ENSPMRG00000020389,EXOSC6,ENSG00000223496,EXOSC6
ENSPMRG00000020390,,ENSG00000198189,HSD17B11
ENSPMRG00000020391,,,
ENSPMRG00000020392,,ENSG00000237541,HLA-DQA2
ENSPMRG00000020392,,ENSG00000196735,HLA-DQA1
ENSPMRG00000020393,AARS1,ENSG00000090861,AARS1
ENSPMRG00000020394,,ENSG00000186184,POLR1D
ENSPMRG00000020395,,,
ENSPMRG00000020396,EFHB,ENSG00000163576,EFHB
ENSPMRG00000020397,,ENSG00000221931,OR6X1
ENSPMRG00000020398,,,
ENSPMRG00000020399,,ENSG00000221931,OR6X1
ENSPMRG00000020400,,,
ENSPMRG00000020401,OR6M1,ENSG00000196099,OR6M1
ENSPMRG00000020402,,,
ENSPMRG00000020403,,,
ENSPMRG00000020404,,,
ENSPMRG00000020405,,ENSG00000248483,POU5F2
ENSPMRG00000020406,RAB5A,ENSG00000144566,RAB5A
ENSPMRG00000020407,,,
ENSPMRG00000020408,,,
ENSPMRG00000020409,,ENSG00000180448,ARHGAP45
ENSPMRG00000020410,SPRY3,ENSG00000168939,SPRY3
ENSPMRG00000020411,KLHL8,ENSG00000145332,KLHL8
ENSPMRG00000020412,STARD8,ENSG00000130052,STARD8
ENSPMRG00000020413,DNAH3,ENSG00000158486,DNAH3
ENSPMRG00000020414,,,
ENSPMRG00000020415,DOT1L,ENSG00000104885,DOT1L
ENSPMRG00000020416,,,
ENSPMRG00000020417,TMLHE,ENSG00000185973,TMLHE
ENSPMRG00000020418,CLASP1,ENSG00000074054,CLASP1
ENSPMRG00000020419,,,
ENSPMRG00000020420,PHLDB1,ENSG00000019144,PHLDB1
ENSPMRG00000020421,ETV3L,ENSG00000253831,ETV3L
ENSPMRG00000020422,ACO2,ENSG00000100412,ACO2
ENSPMRG00000020423,,,
ENSPMRG00000020424,,,
ENSPMRG00000020425,,,
ENSPMRG00000020426,,,
ENSPMRG00000020427,,ENSG00000105404,RABAC1
ENSPMRG00000020428,,,
ENSPMRG00000020429,,ENSG00000183977,PP2D1
ENSPMRG00000020430,,,
ENSPMRG00000020431,,,
ENSPMRG00000020432,,,
ENSPMRG00000020433,,,
ENSPMRG00000020434,,,
ENSPMRG00000020435,,ENSG00000026025,VIM
ENSPMRG00000020436,,ENSG00000172493,AFF1
ENSPMRG00000020437,,,
ENSPMRG00000020438,,,
ENSPMRG00000020439,C14orf119,ENSG00000179933,C14orf119
ENSPMRG00000020440,,,
ENSPMRG00000020441,CEBPE,ENSG00000092067,CEBPE
ENSPMRG00000020442,,ENSG00000117318,ID3
ENSPMRG00000020443,ABCA1,ENSG00000165029,ABCA1
ENSPMRG00000020444,,,
ENSPMRG00000020445,,,
ENSPMRG00000020446,,ENSG00000172493,AFF1
ENSPMRG00000020447,COPS7B,ENSG00000144524,COPS7B
ENSPMRG00000020448,SLC7A8,ENSG00000092068,SLC7A8
ENSPMRG00000020449,,,
ENSPMRG00000020450,,,
ENSPMRG00000020451,,,
ENSPMRG00000020452,,,
ENSPMRG00000020453,ETV3,ENSG00000117036,ETV3
ENSPMRG00000020454,RNF212B,ENSG00000215277,RNF212B
ENSPMRG00000020455,PDE6D,ENSG00000156973,PDE6D
ENSPMRG00000020456,,,
ENSPMRG00000020457,SLC10A6,ENSG00000145283,SLC10A6
ENSPMRG00000020458,PLA2G2A,ENSG00000188257,PLA2G2A
ENSPMRG00000020459,,,
ENSPMRG00000020460,,,
ENSPMRG00000020461,,ENSG00000138771,SHROOM3
ENSPMRG00000020462,TRPC4AP,ENSG00000100991,TRPC4AP
ENSPMRG00000020463,HOMEZ,ENSG00000290292,HOMEZ
ENSPMRG00000020464,,ENSG00000116824,CD2
ENSPMRG00000020465,,,
ENSPMRG00000020466,,,
ENSPMRG00000020467,,,
ENSPMRG00000020468,PLEKHJ1,ENSG00000104886,PLEKHJ1
ENSPMRG00000020469,PTMA,ENSG00000187514,PTMA
ENSPMRG00000020470,,ENSG00000252188,
ENSPMRG00000020470,,ENSG00000253047,
ENSPMRG00000020470,,ENSG00000222966,
ENSPMRG00000020470,,ENSG00000252049,
ENSPMRG00000020471,PPP1R3E,ENSG00000235194,PPP1R3E
ENSPMRG00000020472,,ENSG00000117318,ID3
ENSPMRG00000020473,GUSB,ENSG00000169919,GUSB
ENSPMRG00000020474,,,
ENSPMRG00000020475,,ENSG00000288709,F8A2
ENSPMRG00000020475,,ENSG00000288722,F8A1
ENSPMRG00000020475,,ENSG00000277150,F8A3
ENSPMRG00000020476,,,
ENSPMRG00000020477,PABPN1,ENSG00000100836,PABPN1
ENSPMRG00000020478,SF3A2,ENSG00000104897,SF3A2
ENSPMRG00000020479,,,
ENSPMRG00000020480,,,
ENSPMRG00000020481,KIFC3,ENSG00000140859,KIFC3
ENSPMRG00000020482,,,
ENSPMRG00000020483,DKC1,ENSG00000130826,DKC1
ENSPMRG00000020484,,ENSG00000188784,PLA2G2E
ENSPMRG00000020485,SLC22A17,ENSG00000092096,SLC22A17
ENSPMRG00000020486,,ENSG00000188784,PLA2G2E
ENSPMRG00000020487,,,
ENSPMRG00000020488,EFS,ENSG00000100842,EFS
ENSPMRG00000020489,,,
ENSPMRG00000020490,OTUD3,ENSG00000169914,OTUD3
ENSPMRG00000020491,,ENSG00000212232,SNORD17
ENSPMRG00000020492,,,
ENSPMRG00000020493,SNORD83,ENSG00000223294,SNORD83
ENSPMRG00000020493,SNORD83,ENSG00000201785,SNORD117
ENSPMRG00000020494,AMH,ENSG00000104899,AMH
ENSPMRG00000020495,,,
ENSPMRG00000020496,,,
ENSPMRG00000020497,,ENSG00000207016,SNORA36C
ENSPMRG00000020497,,ENSG00000222370,SNORA36B
ENSPMRG00000020497,,ENSG00000206731,
ENSPMRG00000020497,,ENSG00000200294,
ENSPMRG00000020497,,ENSG00000206948,SNORA36A
ENSPMRG00000020498,,,
ENSPMRG00000020499,,,
ENSPMRG00000020500,PPM1B,ENSG00000138032,PPM1B
ENSPMRG00000020501,,,
ENSPMRG00000020502,SNORD83,ENSG00000223294,SNORD83
ENSPMRG00000020502,SNORD83,ENSG00000201785,SNORD117
ENSPMRG00000020503,YBX1,ENSG00000065978,YBX1
ENSPMRG00000020504,,,
ENSPMRG00000020505,,,
ENSPMRG00000020506,,,
ENSPMRG00000020507,MPP1,ENSG00000130830,MPP1
ENSPMRG00000020508,,,
ENSPMRG00000020509,SLC3A1,ENSG00000138079,SLC3A1
ENSPMRG00000020510,PPIH,ENSG00000171960,PPIH
ENSPMRG00000020511,,,
ENSPMRG00000020512,CMTM5,ENSG00000166091,CMTM5
ENSPMRG00000020513,,,
ENSPMRG00000020514,,,
ENSPMRG00000020515,F8,ENSG00000185010,F8
ENSPMRG00000020516,,,
ENSPMRG00000020517,,,
ENSPMRG00000020518,KAT6A,ENSG00000083168,KAT6A
ENSPMRG00000020519,,,
ENSPMRG00000020520,SPMIP8,ENSG00000159648,SPMIP8
ENSPMRG00000020521,OAZ1,ENSG00000104904,OAZ1
ENSPMRG00000020522,,,
ENSPMRG00000020523,KAT2B,ENSG00000114166,KAT2B
ENSPMRG00000020524,PREPL,ENSG00000138078,PREPL
ENSPMRG00000020525,MYH7,ENSG00000092054,MYH7
ENSPMRG00000020526,,ENSG00000116824,CD2
ENSPMRG00000020527,,,
ENSPMRG00000020528,,,
ENSPMRG00000020529,FUNDC2,ENSG00000165775,FUNDC2
ENSPMRG00000020530,RRM2B,ENSG00000048392,RRM2B
ENSPMRG00000020531,ZNF319,ENSG00000166188,ZNF319
ENSPMRG00000020532,PPCS,ENSG00000127125,PPCS
ENSPMRG00000020533,CMC4,ENSG00000182712,CMC4
ENSPMRG00000020534,,ENSG00000116824,CD2
ENSPMRG00000020535,MYO1F,ENSG00000142347,MYO1F
ENSPMRG00000020536,,,
ENSPMRG00000020537,U6,ENSG00000206777,RNU6-637P
ENSPMRG00000020537,U6,ENSG00000207198,RNU6-1195P
ENSPMRG00000020537,U6,ENSG00000207153,RNU6-933P
ENSPMRG00000020537,U6,ENSG00000206712,RNU6-26P
ENSPMRG00000020537,U6,ENSG00000252594,RNU6-656P
ENSPMRG00000020538,,,
ENSPMRG00000020539,,ENSG00000213231,TCL1B
ENSPMRG00000020539,,ENSG00000100721,TCL1A
ENSPMRG00000020539,,ENSG00000214827,MTCP1
ENSPMRG00000020540,NCALD,ENSG00000104490,NCALD
ENSPMRG00000020541,,ENSG00000185515,BRCC3
ENSPMRG00000020542,ZMYND12,ENSG00000066185,ZMYND12
ENSPMRG00000020543,CAMKMT,ENSG00000143919,CAMKMT
ENSPMRG00000020544,,ENSG00000116824,CD2
ENSPMRG00000020545,ADCY6,ENSG00000174233,ADCY6
ENSPMRG00000020546,USB1,ENSG00000103005,USB1
ENSPMRG00000020547,,,
